,sneaker,price,brand,date
5940,['adidas Ultra Boost Uncaged White Reflective'],170,adidas,['release: 10/26/2016']
5941,"['LeBron 13 Low', 'Family Foundation', 'LeBron 13 Low', 'Family Foundation']",200,lebron,['release: 10/26/2016']
5942,"['UA Curry 3', 'Dub Nation Heritage', 'UA Curry 3', 'Dub Nation Heritage']",110,,['release: 10/25/2016']
5943,"['Jordan Dub Zero', 'Black Cement', 'Jordan Dub Zero', 'Black Cement']",112,jordan,['release: 10/25/2016']
5944,"['Jordan Eclipse', 'University Red Black', 'Jordan Eclipse', 'University Red Black']",150,jordan,['release: 10/25/2016']
5945,"['Nike Basketball', 'LeBron Kyrie Four Wins Game 7 Fifty-Two Years Championship Pack', 'Nike Basketball', 'LeBron Kyrie Four Wins Game 7 Fifty-Two Years Championship Pack']",538,kyrie,['release: 10/25/2016']
5946,['Vans Sk8-Hi MTE Cup London Undercover Optical Checkerboard'],70,vans,['release: 10/24/2016']
5947,"['Nike Basketball', 'LeBron Kyrie Four Wins Game 6 Unbroken Championship Pack', 'Nike Basketball', 'LeBron Kyrie Four Wins Game 6 Unbroken Championship Pack']",399,kyrie,['release: 10/24/2016']
5948,"['Kyrie 2', 'Ky-Rispy Kreme (Special Box Version 2) (Not Windowed)', 'Kyrie 2', 'Ky-Rispy Kreme (Special Box Version 2) (Not Windowed)']",325,kyrie,['release: 10/23/2016']
5949,"['Jordan 6 Retro', 'Pinnacle Metallic Gold', 'Jordan 6 Retro', 'Pinnacle Metallic Gold']",379,jordan,['release: 10/22/2016']
5950,"['Jordan 23', 'Solefly Florida Marlins', 'Jordan 23', 'Solefly Florida Marlins']",240,jordan,['release: 10/22/2016']
5951,['Reebok Instapump Fury Mita X Winchie Flight Jacket'],70,reebok,['release: 10/22/2016']
5952,['Jordan Hydro Slide Retro 5 Pinnacle Bronze'],90,jordan,['release: 10/22/2016']
5953,['Jordan 1 Retro Low Pinnacle Metallic Silver'],95,jordan,['release: 10/22/2016']
5954,"['adidas Gazelle', 'GTX Saint Alfred', 'adidas Gazelle', 'GTX Saint Alfred']",97,adidas,['release: 10/22/2016']
5955,['Reebok Question Mid Bait Ice Cold'],113,reebok,['release: 10/22/2016']
5956,"['Puma Disc Blaze', 'Atmos Night Jungle', 'Puma Disc Blaze', 'Atmos Night Jungle']",165,puma,['release: 10/22/2016']
5957,['Nike Dunk SB Low Sea Crystal'],275,nike,['release: 10/22/2016']
5958,"['Nike Basketball', 'LeBron Kyrie Four Wins Game 3 Homecoming Championship Pack', 'Nike Basketball', 'LeBron Kyrie Four Wins Game 3 Homecoming Championship Pack']",353,kyrie,['release: 10/22/2016']
5959,"['Nike Basketball', 'LeBron Kyrie Four Wins Game 5 Forty Ones Championship Pack', 'Nike Basketball', 'LeBron Kyrie Four Wins Game 5 Forty Ones Championship Pack']",378,kyrie,['release: 10/22/2016']
5960,"['Saucony Grid SD', 'Pumpkin Spice', 'Saucony Grid SD', 'Pumpkin Spice']",191,saucony,['release: 10/21/2016']
5961,"['Vans Sk8-Hi', 'Supreme Black Checker Logo', 'Vans Sk8-Hi', 'Supreme Black Checker Logo']",511,vans,['release: 10/20/2016']
5962,['Air Footscape Woven Chukka Denim'],100,air,['release: 10/20/2016']
5963,['Air Presto Low Utility Black Light Bone'],130,air,['release: 10/20/2016']
5964,['Air Foamposite One Maroon (GS)'],130,air,['release: 10/20/2016']
5965,['Air Foamposite One Maroon'],249,air,['release: 10/20/2016']
5966,"['Vans Authentic', 'Supreme Blue Checker Logo', 'Vans Authentic', 'Supreme Blue Checker Logo']",500,vans,['release: 10/20/2016']
5967,"['Vans Sk8-Hi', 'Supreme Blue Checker Logo', 'Vans Sk8-Hi', 'Supreme Blue Checker Logo']",500,vans,['release: 10/20/2016']
5968,"['Vans Authentic', 'Supreme Red Checker Logo', 'Vans Authentic', 'Supreme Red Checker Logo']",513,vans,['release: 10/20/2016']
5969,"['Vans Authentic', 'Supreme Black Checker Logo', 'Vans Authentic', 'Supreme Black Checker Logo']",550,vans,['release: 10/20/2016']
5970,['adidas Ultra Boost 2.0 Merino Wool Base Green Olive'],198,adidas,['release: 10/19/2016']
5971,['adidas EQT Support ADV Core Black'],100,adidas,['release: 10/19/2016']
5972,['adidas Ultra Boost 2.0 Clear Onix'],149,adidas,['release: 10/19/2016']
5973,['adidas Pureboost ZG Kolor Polka Dot'],150,adidas,['release: 10/17/2016']
5974,['adidas Ultra Boost 2.0 Kolor Polka Dot'],260,adidas,['release: 10/17/2016']
5975,['Karhu Fusion 2.0 Caramel Cafe Aegean Blue'],300,,['release: 10/17/2016']
5976,['Reebok Pump Supreme Vetements'],375,reebok,['release: 10/17/2016']
5977,"['Jordan 3 Retro', 'Cyber Monday (2016)', 'Jordan 3 Retro', 'Cyber Monday (2016)']",150,jordan,['release: 10/15/2016']
5978,['adidas Yeezy Boost 750 Light Brown Gum (Chocolate)'],594,adidas,['release: 10/15/2016']
5979,"['Jordan 3 Retro', 'Cyber Monday 2016 (GS)', 'Jordan 3 Retro', 'Cyber Monday 2016 (GS)']",64,jordan,['release: 10/15/2016']
5980,['Reebok Instapump Fury Mita X Bape City Camo'],269,reebok,['release: 10/15/2016']
5981,['LeBron Zoom Soldier 10 Christ the King'],125,lebron,['release: 10/15/2016']
5982,"['adidas NMD R1', 'Villa', 'adidas NMD R1', 'Villa']",150,adidas,['release: 10/15/2016']
5983,"['ASICS GT-II', 'Mita Squirrel', 'ASICS GT-II', 'Mita Squirrel']",158,asics,['release: 10/15/2016']
5984,"['Air CB 34', 'Godzilla (2016)', 'Air CB 34', 'Godzilla (2016)']",179,air,['release: 10/15/2016']
5985,['adidas EQT Support ADV Undefeated'],190,adidas,['release: 10/15/2016']
5986,"['Kobe 11 EM Low', 'Barcelona', 'Kobe 11 EM Low', 'Barcelona']",217,kobe,['release: 10/15/2016']
5987,"['adidas NMD R1', 'Master Craft Pack Grey', 'adidas NMD R1', 'Master Craft Pack Grey']",299,adidas,['release: 10/15/2016']
5988,['Air Foamposite One Halloween (GS)'],345,air,['release: 10/15/2016']
5989,['Nike Flyknit Racer Pure Platinum'],156,nike,['release: 10/14/2016']
5990,['adidas Pureboost ZG Pantone Green'],50,adidas,['release: 10/14/2016']
5991,['adidas Pureboost ZG Core Black'],50,adidas,['release: 10/14/2016']
5992,['adidas EQT Support 93/16 Core Black'],80,adidas,['release: 10/13/2016']
5993,"['Air Unlimited', 'Noble Red', 'Air Unlimited', 'Noble Red']",105,air,['release: 10/13/2016']
5994,['adidas EQT Support 93/16 Solid Grey'],125,adidas,['release: 10/13/2016']
5995,"['Air Force 1 Low', 'Reflective Duck Camo', 'Air Force 1 Low', 'Reflective Duck Camo']",150,air,['release: 10/13/2016']
5996,['adidas EQT Support 93/16 Sub Green'],200,adidas,['release: 10/13/2016']
5997,['Reebok Instapump Fury Future Overbranded'],77,reebok,['release: 10/12/2016']
5998,['adidas Los Angeles Black White'],100,adidas,['release: 10/10/2016']
5999,['New Balance 997.5 Ronnie Fieg Mykonos Archipelago'],225,balance,['release: 10/10/2016']
6000,"['Jordan 1 Retro', 'Reverse Shattered Backboard', 'Jordan 1 Retro', 'Reverse Shattered Backboard']",450,jordan,['release: 10/08/2016']
6001,"['Jordan 12 Retro', 'Hornets (GS)', 'Jordan 12 Retro', 'Hornets (GS)']",92,jordan,['release: 10/08/2016']
6002,"['Jordan 1 Retro', 'Reverse Shattered Backboard (GS)', 'Jordan 1 Retro', 'Reverse Shattered Backboard (GS)']",550,jordan,['release: 10/08/2016']
6003,"['Diadora N.9000', 'Feature Strawberry', 'Diadora N.9000', 'Feature Strawberry']",70,,['release: 10/08/2016']
6004,"['adidas Adilette', 'Huangs World', 'adidas Adilette', 'Huangs World']",125,adidas,['release: 10/08/2016']
6005,"['Jordan XXX1', 'Shattered Backboard', 'Jordan XXX1', 'Shattered Backboard']",125,jordan,['release: 10/08/2016']
6006,['adidas Superstar 80s Huangs World'],149,adidas,['release: 10/08/2016']
6007,['Saucony Shadow 5000 Bodega Teal Reissue'],160,saucony,['release: 10/08/2016']
6008,['adidas Seeulater Boot Mita'],207,adidas,['release: 10/08/2016']
6009,"['Diadora V7000', 'Hanon Tuscan Racer', 'Diadora V7000', 'Hanon Tuscan Racer']",250,,['release: 10/08/2016']
6010,"['Vans Old Skool', 'Toy Story Woody', 'Vans Old Skool', 'Toy Story Woody']",180,vans,['release: 10/07/2016']
6011,"['Vans Authentic', 'Toy Story Bo Peep', 'Vans Authentic', 'Toy Story Bo Peep']",89,vans,['release: 10/07/2016']
6012,['Reebok Question Mid Teyana Taylor Primal Red (W)'],100,reebok,['release: 10/07/2016']
6013,"['Vans Slip-On', 'Toy Story Sids Mutants', 'Vans Slip-On', 'Toy Story Sids Mutants']",150,vans,['release: 10/07/2016']
6014,"['Vans Sk8-Hi', 'Toy Story Woody', 'Vans Sk8-Hi', 'Toy Story Woody']",157,vans,['release: 10/07/2016']
6015,"['Vans Sk8-Hi', 'Toy Story Buzz Lightyear', 'Vans Sk8-Hi', 'Toy Story Buzz Lightyear']",194,vans,['release: 10/07/2016']
6016,"['Vans Old Skool', 'Toy Story Buzz Lightyear', 'Vans Old Skool', 'Toy Story Buzz Lightyear']",200,vans,['release: 10/07/2016']
6017,"['Vans Authentic', 'Toy Story Woody', 'Vans Authentic', 'Toy Story Woody']",250,vans,['release: 10/07/2016']
6018,['Jordan Future Boot Black'],79,jordan,['release: 10/06/2016']
6019,['Nike Dunk SB Low Orange Box'],268,nike,['release: 10/06/2016']
6020,['adidas Futurecraft MFG Made For Germany'],350,adidas,['release: 10/06/2016']
6021,['Air Max 90 Ultra Bordeaux'],250,air,['release: 10/06/2016']
6022,"['adidas SPZL', 'GT Manchester', 'adidas SPZL', 'GT Manchester']",622,adidas,['release: 10/06/2016']
6023,"['adidas NMD R1', 'Core Black White Rose Gold (W)', 'adidas NMD R1', 'Core Black White Rose Gold (W)']",249,adidas,['release: 10/05/2016']
6024,"['Vans Era 95', 'Fear of God', 'Vans Era 95', 'Fear of God']",740,vans,['release: 10/05/2016']
6025,"['KD 9', 'Hard Work', 'KD 9', 'Hard Work']",88,kd,['release: 10/04/2016']
6026,"['KD 9', 'On Court', 'KD 9', 'On Court']",124,kd,['release: 10/04/2016']
6027,"['KD 9', 'Black Space', 'KD 9', 'Black Space']",164,kd,['release: 10/04/2016']
6028,['ASICS Onitsuka Tiger Alliance Terracotta Coral'],200,asics,['release: 10/04/2016']
6029,"['Kyrie 2', 'Silver Speckle', 'Kyrie 2', 'Silver Speckle']",230,kyrie,['release: 10/04/2016']
6030,['Nike Footscape Magista Team Red'],100,nike,['release: 10/03/2016']
6031,['Nike Mercurial XI Flyknit University Red Black'],101,nike,['release: 10/03/2016']
6032,"['Air Max Zero', 'Ultramarine', 'Air Max Zero', 'Ultramarine']",140,air,['release: 10/03/2016']
6033,['Nike Hyperdunk 2016 Blackout'],150,nike,['release: 10/03/2016']
6034,['Air Huarache Run Rose Gold (W)'],200,air,['release: 10/03/2016']
6035,"['Vans Authentic', 'Veggie Tan', 'Vans Authentic', 'Veggie Tan']",40,vans,['release: 10/02/2016']
6036,"['Vans Sk8-Hi', 'Veggie Tan', 'Vans Sk8-Hi', 'Veggie Tan']",60,vans,['release: 10/02/2016']
6037,"['Vans Old Skool', 'Veggie Tan', 'Vans Old Skool', 'Veggie Tan']",100,vans,['release: 10/02/2016']
6038,"['Air Max 95', 'Triple Black (2014/2016/2018)', 'Air Max 95', 'Triple Black (2014/2016/2018)']",134,air,['release: 10/01/2016']
6039,"['Jordan 12 Retro', 'Wool', 'Jordan 12 Retro', 'Wool']",174,jordan,['release: 10/01/2016']
6040,"['Jordan 12 Retro', 'OVO White', 'Jordan 12 Retro', 'OVO White']",600,jordan,['release: 10/01/2016']
6041,"['Nike Blazer Mid', 'Premium Black White Gum', 'Nike Blazer Mid', 'Premium Black White Gum']",100,nike,['release: 10/01/2016']
6042,"['Air Presto', 'Premium Black Leather (W)', 'Air Presto', 'Premium Black Leather (W)']",250,air,['release: 10/01/2016']
6043,['Jordan 12 Retro MCS Cleat Gym Red'],85,jordan,['release: 10/01/2016']
6044,['adidas NMD C1 Trail Core Black'],90,adidas,['release: 10/01/2016']
6045,['Jordan 12 Retro MCS Game Royal'],90,jordan,['release: 10/01/2016']
6046,"['adidas NMD R1', 'R1 Tech Earth', 'adidas NMD R1', 'R1 Tech Earth']",98,adidas,['release: 10/01/2016']
6047,"['adidas Busenitz', 'Pure Boost 10th Anniversary', 'adidas Busenitz', 'Pure Boost 10th Anniversary']",98,adidas,['release: 10/01/2016']
6048,"['adidas NMD XR1 ', 'Utility Black Bright Blue', 'adidas NMD XR1 ', 'Utility Black Bright Blue']",99,adidas,['release: 10/01/2016']
6049,['adidas RS Matrix Spirit Hi Raf Simons Sun Blue'],100,adidas,['release: 10/01/2016']
6050,"['adidas NMD R1', 'R1 Tech Ink', 'adidas NMD R1', 'R1 Tech Ink']",110,adidas,['release: 10/01/2016']
6051,['adidas Crazy Explosive Andrew Wiggins Home PE'],110,adidas,['release: 10/01/2016']
6052,"['Jordan 12 Retro', 'Wool (GS)', 'Jordan 12 Retro', 'Wool (GS)']",115,jordan,['release: 10/01/2016']
6053,['Air Zoom Flight 96 Black White (2016)'],124,air,['release: 10/01/2016']
6054,['Air Huarache Run Oatmeal'],125,air,['release: 10/01/2016']
6055,"['adidas NMD XR1 ', 'Glitch Camo', 'adidas NMD XR1 ', 'Glitch Camo']",128,adidas,['release: 10/01/2016']
6056,['Jordan Hydro Slide Retro 12 OVO'],130,jordan,['release: 10/01/2016']
6057,"['adidas NMD XR1', 'Glitch Camo (GS)', 'adidas NMD XR1', 'Glitch Camo (GS)']",130,adidas,['release: 10/01/2016']
6058,"['adidas NMD R1', 'R1 Blue Tab', 'adidas NMD R1', 'R1 Blue Tab']",135,adidas,['release: 10/01/2016']
6059,"['Air Force 1 Low', 'Dark Grey Light Bone Gum', 'Air Force 1 Low', 'Dark Grey Light Bone Gum']",145,air,['release: 10/01/2016']
6060,['adidas NMD C1 Trail Solid Grey'],145,adidas,['release: 10/01/2016']
6061,"['Air Force 1 Low', 'Lumberjack Pack Black', 'Air Force 1 Low', 'Lumberjack Pack Black']",150,air,['release: 10/01/2016']
6062,"['adidas NMD R1', 'Navy Red (W)', 'adidas NMD R1', 'Navy Red (W)']",150,adidas,['release: 10/01/2016']
6063,['Nike SB Zoom Stefan Janoski Mid Obsidian Tan'],159,nike,['release: 10/01/2016']
6064,['Air Max 90 Ultra Cool Grey Vachetta Tan (W)'],160,air,['release: 10/01/2016']
6065,['adidas RS Matrix Spirit Hi Raf Simons Red Black'],175,adidas,['release: 10/01/2016']
6066,['Air Max 95 Sneakerboot Triple Black'],175,air,['release: 10/01/2016']
6067,"['adidas NMD R1', 'Vapour Steel (W)', 'adidas NMD R1', 'Vapour Steel (W)']",180,adidas,['release: 10/01/2016']
6068,['New Balance 1500 Black Yellow'],188,balance,['release: 10/01/2016']
6069,['LeBron Zoom Soldier 10 SFG Camo'],198,lebron,['release: 10/01/2016']
6070,['adidas NMD C1 Trail Utility Black (W)'],199,adidas,['release: 10/01/2016']
6071,['adidas NMD C1 Trail Utility Green (W)'],199,adidas,['release: 10/01/2016']
6072,"['adidas NMD XR1 ', 'Unity Pink (W)', 'adidas NMD XR1 ', 'Unity Pink (W)']",200,adidas,['release: 10/01/2016']
6073,"['Diadora S8000', 'La MJC All Gone 2010', 'Diadora S8000', 'La MJC All Gone 2010']",250,,['release: 10/01/2016']
6074,['Kobe 11 Elite Low Black Space'],299,kobe,['release: 10/01/2016']
6075,['adidas Ultra Boost 1.0 Solar Orange'],450,adidas,['release: 10/01/2016']
6076,['LeBron Zoom Soldier 10 Black Space'],500,lebron,['release: 10/01/2016']
6077,"['Vans Sk8-Hi', 'Supreme Public Enemy Black White', 'Vans Sk8-Hi', 'Supreme Public Enemy Black White']",915,vans,['release: 10/01/2016']
6078,['adidas Tubular Defiant Core Black Core White (W)'],55,adidas,['release: 09/30/2016']
6079,['Puma Cell Bubble Trapstar Black'],245,puma,['release: 09/30/2016']
6080,"['adidas NMD R1', 'Offspring Desert Sand', 'adidas NMD R1', 'Offspring Desert Sand']",275,adidas,['release: 09/30/2016']
6081,"['adidas NMD R1', 'Pharrell HU Hue Man Tangerine', 'adidas NMD R1', 'Pharrell HU Hue Man Tangerine']",533,adidas,['release: 09/29/2016']
6082,"['adidas NMD HU', 'Pharrell Human Race Scarlet', 'adidas NMD HU', 'Pharrell Human Race Scarlet']",715,adidas,['release: 09/29/2016']
6083,['Jordan Future Boot Night Maroon'],175,jordan,['release: 09/29/2016']
6084,"['adidas NMD R1', 'Pharrell HU Green', 'adidas NMD R1', 'Pharrell HU Green']",440,adidas,['release: 09/29/2016']
6085,"['adidas NMD HU', 'Pharrell Human Being Sharp Blue', 'adidas NMD HU', 'Pharrell Human Being Sharp Blue']",585,adidas,['release: 09/29/2016']
6086,"['adidas NMD HU', 'Pharrell Human Species Black', 'adidas NMD HU', 'Pharrell Human Species Black']",666,adidas,['release: 09/29/2016']
6087,['adidas Ultra Boost 2.0 ATR Glow in the Dark'],81,adidas,['release: 09/28/2016']
6088,['Nike Superfly Mercurial EA Sports'],332,nike,['release: 09/26/2016']
6089,['adidas Yeezy Boost 350 V2 Beluga'],620,adidas,['release: 09/24/2016']
6090,"['Kyrie 2', 'Wolf Pack', 'Kyrie 2', 'Wolf Pack']",180,kyrie,['release: 09/24/2016']
6091,"['Kobe 11 EM Low', 'Fundamental', 'Kobe 11 EM Low', 'Fundamental']",250,kobe,['release: 09/24/2016']
6092,"['Jordan 5 Retro', 'Bronze (GS)', 'Jordan 5 Retro', 'Bronze (GS)']",88,jordan,['release: 09/24/2016']
6093,"['Reebok NPC UK', 'END Abyss', 'Reebok NPC UK', 'END Abyss']",100,reebok,['release: 09/24/2016']
6094,"['Jordan 5 Retro', 'Bronze', 'Jordan 5 Retro', 'Bronze']",125,jordan,['release: 09/24/2016']
6095,['Nike Lunar Force 1 Duckboot Light British Tan'],200,nike,['release: 09/24/2016']
6096,"['Vans Authentic', 'Odd Future Donut', 'Vans Authentic', 'Odd Future Donut']",180,vans,['release: 09/23/2016']
6097,"['Vans Sk8-Hi', 'Odd Future Donut', 'Vans Sk8-Hi', 'Odd Future Donut']",210,vans,['release: 09/23/2016']
6098,"['Air Max 95', 'Dave White Fox', 'Air Max 95', 'Dave White Fox']",150,air,['release: 09/23/2016']
6099,"['Air Max 95', 'Dave White Rabbit', 'Air Max 95', 'Dave White Rabbit']",180,air,['release: 09/23/2016']
6100,['Puma Blaze Of Glory Pink Dolphin Grey'],200,puma,['release: 09/23/2016']
6101,['adidas Ultra Boost 2.0 ATR Core Black'],150,adidas,['release: 09/22/2016']
6102,['adidas Crazylight Boost Low 2016 James Harden Ghost Pepper'],155,adidas,['release: 09/22/2016']
6103,['Jordan Future Boot Khaki'],299,jordan,['release: 09/22/2016']
6104,['Dr. Martens 3-Eye Supreme x Undercover Anarchy Black'],400,,['release: 09/22/2016']
6105,['Dr. Martens 8-Eye Supreme x Undercover Anarchy White'],600,,['release: 09/22/2016']
6106,"['Jordan J23', 'Triple Black', 'Jordan J23', 'Triple Black']",60,jordan,['release: 09/20/2016']
6107,['Air Huarache Run Ultra Coastal Blue'],110,air,['release: 09/20/2016']
6108,"['Air Presto', 'Black Photo Blue', 'Air Presto', 'Black Photo Blue']",120,air,['release: 09/20/2016']
6109,['Nike Flyknit Air Max Black Multi-Color'],130,air,['release: 09/20/2016']
6110,['adidas Tubular Instinct Mastermind'],178,adidas,['release: 09/20/2016']
6111,"['adidas NMD XR1', 'Mastermind', 'adidas NMD XR1', 'Mastermind']",380,adidas,['release: 09/20/2016']
6112,"['Jordan 4 Retro', 'Obsidian', 'Jordan 4 Retro', 'Obsidian']",245,jordan,['release: 09/17/2016']
6113,"['Jordan XXX1', 'Fine Print', 'Jordan XXX1', 'Fine Print']",150,jordan,['release: 09/17/2016']
6114,"['adidas NMD R1', 'Triple Solar Red', 'adidas NMD R1', 'Triple Solar Red']",185,adidas,['release: 09/17/2016']
6115,['Nike Lunar Force 1 Duckboot Black Gum (GS)'],65,nike,['release: 09/17/2016']
6116,['Nike SB Blazer Low Call Me 917 Obsidian'],75,nike,['release: 09/17/2016']
6117,['Nike SB Blazer Low Call Me 917 Summit White'],100,nike,['release: 09/17/2016']
6118,"['Jordan 5 Retro', 'Fierce Purple (GS)', 'Jordan 5 Retro', 'Fierce Purple (GS)']",100,jordan,['release: 09/17/2016']
6119,['Nike Lunar Force 1 Duckboot Black Gum'],130,nike,['release: 09/17/2016']
6120,"['adidas NMD XR1 ', 'Core Black', 'adidas NMD XR1 ', 'Core Black']",130,adidas,['release: 09/17/2016']
6121,['adidas EQT Guidance 93 Sneakers76'],150,adidas,['release: 09/17/2016']
6122,"['adidas NMD R1', 'Triple Black', 'adidas NMD R1', 'Triple Black']",170,adidas,['release: 09/17/2016']
6123,['Puma Suede White Staple Pigeon'],200,puma,['release: 09/17/2016']
6124,"['Puma Suede Grey', 'Staple Pigeon', 'Puma Suede Grey', 'Staple Pigeon']",200,puma,['release: 09/17/2016']
6125,['Kobe 11 Elite Low 4KB Black Horse'],230,kobe,['release: 09/17/2016']
6126,['ASICS Gel-Lyte III Footlocker Pensole Reflect'],290,asics,['release: 09/17/2016']
6127,['Reebok Instapump Fury Sneakerboy Black'],300,reebok,['release: 09/17/2016']
6128,['KangaROOS Omnicoil 2 Afew Jelly'],430,,['release: 09/17/2016']
6129,['A Bathing Ape Bapesta Ronnie Fieg Fiegsta Sand'],650,,['release: 09/17/2016']
6130,['Reebok Question Mid Packer Shoes Curtain Call'],160,reebok,['release: 09/16/2016']
6131,"['Kobe 11 EM Low', 'Mambacurial', 'Kobe 11 EM Low', 'Mambacurial']",225,kobe,['release: 09/15/2016']
6132,['adidas Yeezy 350 Cleat Turtledove'],235,adidas,['release: 09/15/2016']
6133,"['Air Presto', 'Acronym Volt', 'Air Presto', 'Acronym Volt']",500,air,['release: 09/15/2016']
6134,"['Air Presto', 'Acronym Olive', 'Air Presto', 'Acronym Olive']",643,air,['release: 09/15/2016']
6135,['Air Zoom Spiridon Olympic'],86,air,['release: 09/15/2016']
6136,['Nike SB Blazer Low GT Supreme Golden Beige'],180,nike,['release: 09/15/2016']
6137,['Nike SB Blazer Low GT Supreme Canon'],213,nike,['release: 09/15/2016']
6138,['LeBron Zoom Soldier 10 Think Pink'],225,lebron,['release: 09/15/2016']
6139,['Nike SB Blazer Low GT Supreme Desert Bloom'],228,nike,['release: 09/15/2016']
6140,['Air Zoom Talaria Golden Shine'],322,air,['release: 09/15/2016']
6141,"['Air Presto', 'Acronym Bamboo', 'Air Presto', 'Acronym Bamboo']",499,air,['release: 09/15/2016']
6142,"['Vans Authentic', 'WTAPS Black Crossbones', 'Vans Authentic', 'WTAPS Black Crossbones']",160,vans,['release: 09/10/2016']
6143,"['Jordan 12 Retro', 'Heiress Plum Fog (GS)', 'Jordan 12 Retro', 'Heiress Plum Fog (GS)']",215,jordan,['release: 09/10/2016']
6144,['Nike Zoom Mercurial Flyknit Deep Royal Blue'],65,nike,['release: 09/10/2016']
